EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1269,50.0,No,Travel_Rarely,815,Research & Development,8,5,Human Resources,1,3,Female,68,2,1,Research Scientist,3,Married,1708.0,6228,8,Y,Yes,19,3,2,80,3,15,5,4,15,10,1,0
1270,45.0,Yes,Travel_Rarely,743,Sales,27,1,Other,1,1,Male,36,1,5,Manager,3,Divorced,2385.0,9155,9,Y,No,17,3,1,80,0,29,1,1,29,19,13,0
1271,25.0,Yes,Travel_Frequently,797,Research & Development,20,4,Human Resources,1,3,Female,78,3,4,Manager,4,Divorced,19999.0,17184,3,Y,No,21,3,3,80,2,12,4,1,12,4,3,2
1272,18.0,No,Travel_Rarely,1072,Research & Development,19,3,Human Resources,1,1,Male,44,3,4,Manufacturing Director,3,Married,16918.0,2317,4,Y,No,11,3,1,80,3,35,5,4,35,22,8,22
1273,54.0,Yes,Travel_Rarely,800,Research & Development,7,1,Technical Degree,1,3,Male,36,1,1,Research Director,1,Married,,2710,3,Y,Yes,24,3,2,80,2,20,2,3,20,0,5,0
1274,39.0,Yes,Travel_Rarely,975,Sales,14,1,Life Sciences,1,4,Male,76,4,3,Sales Executive,3,Married,10393.0,13388,0,Y,Yes,12,3,4,80,0,39,3,2,39,18,3,14
1275,23.0,Yes,Travel_Rarely,1005,Research & Development,4,5,Technical Degree,1,1,Female,97,3,3,Research Director,3,Divorced,2679.0,10642,9,Y,No,11,3,3,80,3,14,0,3,14,13,0,11
1276,38.0,Yes,Non-Travel,908,Sales,1,5,Human Resources,1,1,Male,74,1,2,Sales Executive,1,Married,13186.0,20127,5,Y,No,19,3,3,80,2,19,3,4,19,2,13,0
1277,49.0,Yes,Travel_Rarely,1432,Sales,27,1,Marketing,1,2,Male,48,3,3,Sales Representative,4,Divorced,12436.0,3323,4,Y,No,14,4,3,80,0,19,4,4,19,1,6,1
1278,52.0,No,Travel_Rarely,698,Human Resources,8,1,Technical Degree,1,1,Male,76,1,4,Human Resources,3,Married,7804.0,13752,3,Y,Yes,20,3,3,80,3,4,3,3,4,4,1,1
1279,32.0,Yes,Travel_Rarely,1066,Sales,5,5,Human Resources,1,1,Male,82,2,5,Sales Representative,1,Single,4822.0,21064,5,Y,No,24,3,2,80,2,31,3,2,31,16,11,4
1280,22.0,Yes,Travel_Frequently,732,Research & Development,29,4,Human Resources,1,3,Male,56,2,2,Research Scientist,1,Married,2534.0,6237,4,Y,Yes,18,3,2,80,0,5,0,2,5,3,5,0
1281,23.0,Yes,Travel_Rarely,234,Research & Development,8,2,Life Sciences,1,4,Female,34,3,5,Manager,1,Married,13629.0,5051,2,Y,Yes,15,3,2,80,2,29,4,2,29,17,9,13
1282,42.0,Yes,Travel_Rarely,427,Research & Development,8,2,Other,1,2,Male,89,3,5,Manufacturing Director,2,Single,15764.0,23048,1,Y,No,15,3,2,80,2,25,2,2,25,0,0,0
1283,57.0,No,Travel_Rarely,298,Research & Development,28,1,Medical,1,3,Male,91,3,4,Healthcare Representative,1,Single,14265.0,12543,5,Y,No,15,3,4,80,2,36,0,2,36,14,12,1
1284,46.0,No,Travel_Frequently,782,Sales,21,5,Technical Degree,1,1,Female,88,3,1,Sales Executive,3,Married,13226.0,21088,3,Y,Yes,21,4,1,80,1,12,6,1,12,5,6,4
1285,24.0,No,Travel_Rarely,1383,Research & Development,24,3,Technical Degree,1,3,Female,90,2,1,Laboratory Technician,3,Single,11350.0,7675,9,Y,No,15,3,2,80,2,28,4,1,28,8,3,5
1286,57.0,Yes,Travel_Rarely,223,Research & Development,7,3,Technical Degree,1,4,Female,85,2,1,Research Director,1,Single,12818.0,8787,2,Y,Yes,13,3,1,80,3,4,4,4,4,2,10,1
1287,30.0,Yes,Travel_Rarely,853,Sales,29,2,Human Resources,1,2,Male,76,1,3,Sales Executive,2,Married,1664.0,4640,7,Y,Yes,16,3,3,80,0,24,3,1,24,22,2,8
1288,55.0,No,Travel_Rarely,481,Research & Development,19,4,Life Sciences,1,3,Female,77,3,1,Research Scientist,2,Divorced,5458.0,14317,8,Y,Yes,24,3,4,80,0,12,1,2,12,4,9,4
1289,35.0,Yes,Travel_Rarely,670,Sales,4,2,Human Resources,1,1,Female,39,2,4,Sales Representative,2,Married,5268.0,13640,6,Y,No,11,3,4,80,1,23,1,2,23,12,6,1
1290,19.0,Yes,Travel_Rarely,1232,Sales,27,1,Human Resources,1,3,Female,61,4,3,Sales Representative,3,Divorced,2031.0,9376,1,Y,Yes,18,4,1,80,1,30,2,2,30,18,12,15
1291,25.0,No,Travel_Rarely,1164,Research & Development,28,4,Other,1,1,Male,94,1,1,Manufacturing Director,2,Married,19999.0,10138,7,Y,No,23,3,1,80,1,19,3,4,19,9,2,4
1292,28.0,No,Travel_Frequently,897,Sales,29,3,Marketing,1,2,Male,53,1,5,Sales Representative,4,Single,3944.0,7362,4,Y,Yes,14,3,1,80,2,7,1,4,7,3,7,0
1293,50.0,Yes,Travel_Rarely,990,Research & Development,23,5,Life Sciences,1,2,Female,58,1,4,Manager,4,Married,5092.0,2694,9,Y,Yes,16,3,4,80,2,8,0,3,8,8,10,6
1294,55.0,No,Travel_Frequently,1269,Research & Development,20,5,Technical Degree,1,3,Male,36,4,4,Research Scientist,2,Married,17106.0,22637,6,Y,Yes,12,3,2,80,3,20,2,1,20,20,15,14
1295,44.0,Yes,Travel_Frequently,275,Research & Development,6,1,Medical,1,2,Male,46,4,2,Research Scientist,4,Married,2072.0,12385,4,Y,No,12,3,4,80,0,19,3,1,19,13,3,4
1296,37.0,No,Travel_Rarely,1402,Sales,12,2,Technical Degree,1,4,Female,54,4,4,Sales Executive,1,Single,15091.0,26915,1,Y,No,18,3,2,80,0,14,5,3,14,5,2,2
1297,29.0,No,Travel_Rarely,479,Sales,18,1,Human Resources,1,3,Female,65,2,5,Sales Executive,2,Married,7083.0,17201,3,Y,No,24,3,3,80,2,25,0,3,25,20,6,13
1298,60.0,No,Travel_Rarely,264,Sales,12,5,Life Sciences,1,1,Male,90,4,4,Sales Executive,2,Single,19999.0,3768,4,Y,No,11,3,2,80,0,10,1,1,10,9,6,8
1299,48.0,No,Non-Travel,863,Research & Development,18,3,Life Sciences,1,3,Female,64,1,2,Research Scientist,2,Married,2601.0,26667,5,Y,No,18,3,1,80,2,36,1,2,36,10,15,2
1300,44.0,No,Non-Travel,714,Research & Development,3,5,Life Sciences,1,1,Male,79,3,4,Research Director,1,Single,,14616,4,Y,No,25,3,2,80,1,40,1,1,40,6,8,2
1301,49.0,No,Travel_Rarely,1484,,10,4,Marketing,1,2,Male,85,1,4,Manager,1,Married,19999.0,2171,9,Y,Yes,20,3,2,80,2,10,1,2,10,0,9,0
1302,27.0,No,Travel_Rarely,272,Human Resources,7,5,Technical Degree,1,1,Female,94,1,2,Human Resources,2,Married,8028.0,4749,0,Y,No,20,3,4,80,3,26,4,4,26,17,6,9
1303,20.0,No,Non-Travel,862,Sales,3,5,Marketing,1,1,Male,70,2,4,Manager,3,Single,16225.0,5102,0,Y,No,25,3,1,80,2,29,5,1,29,6,5,3
1304,44.0,No,Travel_Rarely,1300,Research & Development,28,4,Other,1,1,Male,54,1,3,Research Scientist,3,Married,3126.0,19004,2,Y,No,11,3,3,80,2,18,2,1,18,5,2,5
1305,52.0,Yes,Travel_Frequently,1172,Research & Development,19,2,Medical,1,1,Female,63,2,4,Research Director,4,Married,10334.0,16607,8,Y,No,25,4,2,80,0,33,2,4,33,10,3,9
1306,48.0,No,Travel_Rarely,1234,Research & Development,13,5,Other,1,4,Male,37,2,1,Manufacturing Director,1,Divorced,10869.0,7214,1,Y,No,19,4,3,80,2,37,1,4,37,15,7,2
1307,32.0,No,Travel_Frequently,1333,Research & Development,4,1,Human Resources,1,1,Male,85,3,1,Manager,4,Divorced,11763.0,2076,9,Y,No,11,4,1,80,3,22,2,4,22,18,5,1
1308,33.0,Yes,Travel_Rarely,718,Research & Development,10,5,Marketing,1,3,Female,59,1,3,Manufacturing Director,4,Married,7878.0,20582,4,Y,No,14,3,2,80,2,0,5,4,0,0,8,0
1309,30.0,No,Travel_Rarely,764,Research & Development,6,1,Marketing,1,4,Female,97,3,4,Manufacturing Director,2,Married,9670.0,6237,8,Y,No,19,3,4,80,2,2,0,4,2,2,7,0
1310,52.0,Yes,Non-Travel,958,Research & Development,1,4,Other,1,1,Female,50,3,5,Research Director,3,Single,6036.0,26806,6,Y,No,11,4,3,80,1,2,0,3,2,2,13,1
1311,28.0,No,Travel_Rarely,1278,Sales,6,5,Human Resources,1,1,Female,39,1,4,Manager,4,Married,11887.0,8027,7,Y,No,19,3,4,80,2,27,6,3,27,18,7,1
1312,38.0,Yes,Travel_Rarely,1396,Research & Development,8,4,Life Sciences,1,1,Male,62,1,1,Manager,2,Single,3219.0,15241,1,Y,No,24,3,3,80,2,13,2,4,13,10,10,4
1313,28.0,No,Travel_Rarely,655,Research & Development,28,4,Human Resources,1,4,Female,33,4,2,Research Director,1,Married,18163.0,12367,4,Y,No,18,4,1,80,2,29,1,4,29,15,9,14
1314,47.0,Yes,Travel_Rarely,736,Research & Development,15,2,Technical Degree,1,1,Male,52,4,3,Research Scientist,4,Single,8370.0,24239,8,Y,Yes,15,3,2,80,3,4,3,4,4,3,9,3
1315,52.0,No,Travel_Rarely,1439,Research & Development,8,5,Other,1,1,Female,98,2,2,Healthcare Representative,3,Single,11348.0,17031,0,Y,No,16,3,3,80,0,14,5,4,14,10,6,4
1316,39.0,Yes,Travel_Rarely,314,Research & Development,22,1,Human Resources,1,1,Male,82,1,5,Manufacturing Director,1,Married,5193.0,4544,0,Y,Yes,15,3,4,80,1,37,1,2,37,11,9,0
1317,55.0,No,Travel_Rarely,1453,Research & Development,6,1,Life Sciences,1,2,Female,34,2,4,Healthcare Representative,2,Married,3378.0,18371,9,Y,No,14,3,3,80,1,13,4,2,13,10,10,1
1318,48.0,No,Travel_Rarely,243,Research & Development,29,5,Human Resources,1,3,Male,47,3,5,Research Director,1,Married,2344.0,4857,7,Y,No,22,3,3,80,2,13,3,4,13,7,0,7
1319,31.0,No,Travel_Rarely,718,Sales,19,2,Marketing,1,1,Male,46,3,2,Sales Executive,4,Single,9486.0,3553,1,Y,No,20,3,3,80,2,7,5,4,7,2,14,1
1320,41.0,No,Travel_Frequently,1107,Sales,14,2,Medical,1,3,Female,87,4,4,Sales Executive,1,Married,14406.0,8274,8,Y,No,25,3,3,80,0,7,4,1,7,1,4,0
1321,49.0,Yes,Travel_Rarely,453,Sales,2,2,Marketing,1,2,Female,96,2,5,Sales Executive,1,Married,2316.0,14556,9,Y,No,25,3,3,80,2,18,2,4,18,5,13,3
1322,53.0,Yes,Travel_Frequently,380,Sales,7,1,Medical,1,2,Female,85,1,1,Sales Executive,1,Married,13339.0,22124,8,Y,Yes,24,3,3,80,3,31,4,4,31,15,6,6
1323,49.0,Yes,Travel_Rarely,1445,Research & Development,8,4,Human Resources,1,1,Male,69,1,1,Research Director,3,Single,18068.0,11153,3,Y,No,23,3,4,80,0,30,2,3,30,19,9,2
1324,32.0,No,Travel_Rarely,1429,Sales,10,2,Technical Degree,1,3,Male,31,4,3,Sales Representative,4,Married,7285.0,3627,1,Y,No,22,3,3,80,2,28,4,2,28,23,8,4
1325,60.0,No,Travel_Rarely,936,Human Resources,13,1,Human Resources,1,4,Female,50,4,1,Human Resources,2,Divorced,10418.0,13523,2,Y,No,14,3,3,80,0,40,3,4,40,28,15,10
1326,52.0,No,Non-Travel,489,Research & Development,22,1,Life Sciences,1,1,Female,81,2,1,Healthcare Representative,3,Single,3403.0,3074,9,Y,No,24,3,3,80,1,10,4,2,10,1,15,0
1327,20.0,No,Travel_Rarely,1187,Sales,21,4,Human Resources,1,4,Female,53,4,2,Sales Representative,4,Divorced,2263.0,21588,0,Y,No,20,3,2,80,2,12,1,2,12,3,11,0
1328,33.0,No,Travel_Rarely,364,Research & Development,20,5,Medical,1,2,Female,82,4,1,Research Director,2,Married,3548.0,15990,2,Y,No,18,3,1,80,0,26,2,1,26,17,3,0
1329,22.0,Yes,Travel_Rarely,105,Research & Development,1,5,Marketing,1,2,Female,67,4,1,Research Scientist,2,Single,7132.0,19412,4,Y,No,18,3,1,80,0,18,0,2,18,13,7,8
1330,38.0,Yes,Non-Travel,1012,Research & Development,9,2,Technical Degree,1,3,Male,49,3,2,Manufacturing Director,2,Married,5452.0,19031,2,Y,Yes,19,3,1,80,2,25,4,2,25,17,0,13
1331,27.0,No,Travel_Rarely,267,Research & Development,27,2,Human Resources,1,4,Female,79,2,1,Manager,4,Single,3167.0,15025,2,Y,No,13,3,4,80,0,36,2,4,36,1,3,0
1332,36.0,Yes,Non-Travel,454,Research & Development,10,4,Human Resources,1,4,Female,68,1,1,Manager,2,Single,14129.0,16837,9,Y,No,20,3,4,80,2,8,0,3,8,0,3,0
1333,42.0,No,Non-Travel,272,Sales,20,2,Marketing,1,1,Female,89,1,3,Sales Executive,2,Married,3212.0,7303,5,Y,Yes,25,4,4,80,2,27,2,4,27,19,1,7
1334,21.0,Yes,Travel_Rarely,949,Human Resources,2,4,Technical Degree,1,3,Female,68,2,1,Human Resources,3,Married,9295.0,16744,2,Y,No,18,4,3,80,3,31,6,4,31,1,10,0
1335,46.0,No,Non-Travel,218,Human Resources,20,1,Other,1,3,Female,62,4,1,Human Resources,2,Divorced,6962.0,21546,2,Y,No,25,3,1,80,3,2,2,3,2,0,10,0
1336,36.0,No,Travel_Frequently,1349,Research & Development,29,2,Human Resources,1,4,Male,58,4,3,Research Scientist,1,Married,15208.0,15747,8,Y,No,13,3,3,80,0,31,0,3,31,8,2,5
1337,60.0,No,Travel_Rarely,273,Sales,11,1,Human Resources,1,2,Male,39,1,2,Manager,3,Single,12311.0,15107,1,Y,No,12,3,2,80,0,4,0,1,4,2,2,1
1338,,No,Travel_Rarely,1058,,5,3,Other,1,3,Male,96,3,1,Healthcare Representative,3,Married,16414.0,19286,0,Y,Yes,12,3,1,80,0,7,3,3,7,2,8,2
1339,27.0,Yes,Travel_Frequently,228,Sales,18,4,Medical,1,2,Female,32,2,5,Sales Representative,4,Married,1918.0,22451,9,Y,No,19,3,2,80,1,13,5,4,13,6,6,2
1340,60.0,Yes,Travel_Rarely,286,Sales,7,3,Medical,1,1,Female,60,4,2,Sales Representative,2,Divorced,4514.0,11695,7,Y,Yes,14,3,2,80,2,2,6,3,2,1,1,0
1341,42.0,Yes,Travel_Rarely,1186,Sales,3,2,Life Sciences,1,3,Male,56,3,2,Sales Representative,1,Divorced,10683.0,7076,2,Y,No,15,3,3,80,2,23,4,3,23,11,8,4
1342,37.0,No,Travel_Rarely,992,Research & Development,16,1,Marketing,1,3,Female,99,3,1,Healthcare Representative,1,Divorced,11628.0,13054,6,Y,No,12,3,1,80,1,12,4,3,12,2,7,0
1343,36.0,Yes,Travel_Rarely,1397,Research & Development,15,2,Technical Degree,1,1,Male,56,4,3,Manager,2,Married,1057.0,4897,1,Y,Yes,19,3,2,80,1,28,6,2,28,11,5,8
1344,40.0,No,Travel_Rarely,697,Research & Development,8,3,Human Resources,1,3,Male,38,2,2,Research Scientist,2,Married,17949.0,11537,7,Y,No,17,3,1,80,0,7,2,1,7,5,5,1
1345,41.0,Yes,Travel_Rarely,309,Research & Development,20,2,Human Resources,1,4,Female,35,2,3,Healthcare Representative,4,Single,3795.0,23946,8,Y,No,13,3,2,80,2,30,6,2,30,30,11,18
1346,28.0,No,Travel_Rarely,1108,Research & Development,28,5,Life Sciences,1,4,Female,35,1,5,Laboratory Technician,1,Divorced,19327.0,26557,7,Y,No,16,3,2,80,3,25,1,2,25,22,15,3
1347,51.0,No,Travel_Rarely,1316,Research & Development,27,3,Human Resources,1,1,Male,55,1,3,Research Director,3,Single,14696.0,10681,7,Y,No,17,4,3,80,3,17,1,1,17,0,1,0
1348,45.0,No,Travel_Frequently,849,Research & Development,5,2,Marketing,1,2,Male,72,2,4,Manufacturing Director,4,Single,9527.0,23636,7,Y,No,24,3,1,80,1,17,5,2,17,8,12,6
1349,22.0,No,Travel_Rarely,631,Human Resources,3,1,Life Sciences,1,2,Male,48,4,3,Human Resources,4,Single,5441.0,9851,6,Y,No,22,3,3,80,1,6,2,3,6,3,15,1
1350,22.0,No,Travel_Rarely,1051,Sales,29,2,Marketing,1,3,Male,45,2,2,Sales Executive,3,Married,7230.0,16585,1,Y,No,16,4,3,80,2,37,3,1,37,5,2,4
1351,38.0,No,Travel_Rarely,1305,Research & Development,27,1,Life Sciences,1,2,Male,52,1,3,Research Scientist,4,Married,13810.0,9228,7,Y,Yes,20,4,3,80,2,15,0,2,15,10,5,0
1352,29.0,No,Non-Travel,659,Research & Development,5,5,Human Resources,1,2,Male,58,1,3,Healthcare Representative,2,Married,12494.0,16270,4,Y,No,21,3,3,80,3,32,2,4,32,3,13,2
1353,21.0,No,Travel_Rarely,327,Research & Development,9,2,Life Sciences,1,1,Male,67,1,4,Laboratory Technician,3,Divorced,16497.0,24065,5,Y,No,20,3,3,80,2,2,4,2,2,0,15,0
1354,59.0,Yes,Travel_Rarely,665,Research & Development,27,5,Medical,1,2,Male,88,2,4,Manufacturing Director,3,Divorced,11731.0,17355,3,Y,No,16,3,2,80,0,37,1,4,37,9,11,8
1355,37.0,Yes,Travel_Rarely,713,Research & Development,16,3,Technical Degree,1,2,Male,77,2,1,Research Scientist,1,Single,12054.0,7595,0,Y,No,23,3,1,80,1,3,1,3,3,2,2,0
1356,55.0,No,Non-Travel,188,Research & Development,29,1,Human Resources,1,2,Male,49,4,2,Laboratory Technician,3,Single,8649.0,25774,4,Y,No,25,4,1,80,3,35,1,4,35,28,10,7
1357,42.0,Yes,Travel_Rarely,1267,Human Resources,14,3,Other,1,4,Female,50,1,1,Human Resources,4,Divorced,12399.0,17797,2,Y,No,18,3,3,80,3,3,3,2,3,1,10,0
1358,31.0,No,Travel_Rarely,914,Research & Development,18,1,Technical Degree,1,4,Female,57,3,4,Research Director,1,Divorced,12770.0,12923,8,Y,Yes,24,3,1,80,0,8,4,2,8,0,6,0
1359,28.0,No,Travel_Rarely,349,Sales,7,5,Human Resources,1,1,Male,79,3,3,Sales Executive,4,Married,14121.0,22375,3,Y,Yes,18,3,2,80,2,39,3,2,39,39,13,6
1360,49.0,Yes,Travel_Rarely,324,Research & Development,15,4,Technical Degree,1,3,Male,62,4,4,Laboratory Technician,2,Married,1684.0,11599,9,Y,No,15,3,3,80,2,16,0,1,16,7,15,6
1361,28.0,Yes,Travel_Frequently,1002,Human Resources,26,2,Medical,1,1,Male,69,4,5,Manager,2,Single,16753.0,8462,1,Y,No,24,3,4,80,1,16,2,1,16,5,4,2
1362,35.0,Yes,Travel_Rarely,1070,Sales,8,5,Technical Degree,1,3,Male,83,1,3,Manager,1,Divorced,19999.0,15307,3,Y,No,14,3,4,80,0,32,2,2,32,16,3,16
1363,44.0,Yes,Travel_Rarely,772,Research & Development,3,1,Life Sciences,1,3,Male,39,2,1,Manufacturing Director,1,Married,15143.0,8368,2,Y,No,21,3,2,80,3,19,6,2,19,18,7,10
1364,35.0,Yes,Travel_Rarely,267,Research & Development,11,1,Technical Degree,1,2,Male,63,2,3,Research Director,4,Married,9885.0,26998,2,Y,No,15,3,2,80,0,13,1,3,13,0,10,0
1365,40.0,No,Travel_Rarely,209,Research & Development,20,1,Human Resources,1,2,Male,65,3,5,Laboratory Technician,2,Single,1949.0,11406,4,Y,No,19,3,4,80,3,21,6,1,21,14,10,14
1366,28.0,Yes,Travel_Rarely,1296,Sales,29,1,Other,1,1,Female,36,1,4,Sales Representative,1,Divorced,5201.0,5942,0,Y,No,22,3,3,80,0,26,1,1,26,12,1,8
1367,38.0,No,Travel_Rarely,396,Research & Development,27,2,Other,1,1,Male,45,3,2,Laboratory Technician,2,Married,7747.0,3800,4,Y,No,20,3,2,80,2,2,0,1,2,2,2,0
1368,22.0,Yes,Non-Travel,342,Human Resources,26,3,Marketing,1,1,Male,80,3,2,Human Resources,2,Single,6566.0,16414,7,Y,No,16,3,4,80,3,23,3,4,23,20,9,10
1369,40.0,No,Travel_Rarely,308,Sales,18,4,Technical Degree,1,4,Female,90,1,2,Sales Representative,2,Married,10788.0,12261,9,Y,Yes,13,3,3,80,1,29,5,2,29,2,11,1
1370,58.0,No,Travel_Rarely,1366,Sales,15,2,Other,1,4,Male,60,4,4,Sales Executive,4,Married,4512.0,4377,8,Y,Yes,13,3,2,80,0,7,5,3,7,5,3,0
1371,42.0,No,Travel_Rarely,1377,Human Resources,10,1,Technical Degree,1,4,Male,61,3,2,Human Resources,4,Married,15711.0,9323,0,Y,No,24,3,1,80,2,21,5,3,21,1,11,1
1372,58.0,No,Travel_Frequently,1205,Sales,29,2,Other,1,4,Male,74,4,5,Manager,2,Married,13151.0,20487,1,Y,No,11,3,1,80,3,24,4,2,24,2,9,1
1373,27.0,No,Travel_Rarely,1127,Research & Development,25,5,Technical Degree,1,4,Male,56,2,4,Healthcare Representative,2,Married,10078.0,18226,1,Y,No,25,4,1,80,2,9,0,2,9,8,13,3
1374,39.0,Yes,Travel_Rarely,1317,Research & Development,3,1,Human Resources,1,2,Female,51,3,2,Manufacturing Director,2,Divorced,1544.0,3271,5,Y,No,25,3,3,80,0,28,2,3,28,26,5,1
1375,36.0,Yes,Travel_Rarely,1179,Sales,15,4,Technical Degree,1,3,Male,44,1,1,Sales Representative,3,Single,19999.0,7020,0,Y,Yes,15,3,2,80,1,39,2,4,39,15,14,3
1376,18.0,Yes,Travel_Rarely,360,Research & Development,25,1,Human Resources,1,4,Male,37,4,4,Manufacturing Director,3,Single,14221.0,14548,0,Y,No,16,3,4,80,1,0,3,3,0,0,4,0
1377,24.0,No,Travel_Rarely,479,Research & Development,29,4,Human Resources,1,1,Male,97,2,4,Research Director,4,Single,3811.0,2434,1,Y,No,18,3,2,80,0,20,6,4,20,12,14,1
1378,21.0,Yes,Non-Travel,195,Research & Development,23,4,Marketing,1,3,Male,37,2,3,Laboratory Technician,2,Married,18285.0,21982,3,Y,Yes,21,4,1,80,3,38,0,4,38,20,4,0
1379,18.0,No,Travel_Rarely,1459,Research & Development,6,3,Other,1,4,Female,45,3,2,Research Director,3,Married,15008.0,5771,1,Y,No,19,3,1,80,2,23,4,1,23,11,6,10
1380,32.0,Yes,Travel_Frequently,868,Research & Development,11,3,Life Sciences,1,4,Female,77,2,1,Manager,1,Divorced,9817.0,16873,3,Y,No,17,3,3,80,2,8,0,2,8,0,7,0
1381,57.0,Yes,Travel_Rarely,1452,Sales,28,2,Human Resources,1,2,Male,63,1,5,Manager,1,Married,6289.0,10726,2,Y,No,11,3,4,80,3,25,0,1,25,19,5,2
1382,29.0,No,Travel_Frequently,928,Research & Development,11,2,Other,1,2,Male,86,3,4,Manager,2,Married,7658.0,10572,2,Y,Yes,17,3,3,80,0,8,3,4,8,7,14,7
1383,39.0,No,Travel_Rarely,1025,Human Resources,19,4,Medical,1,2,Male,34,2,5,Manager,3,Divorced,15233.0,20534,8,Y,No,20,3,4,80,2,19,4,3,19,16,13,4
1384,39.0,No,Non-Travel,1248,Sales,27,1,Technical Degree,1,4,Female,73,1,5,Sales Representative,1,Single,9656.0,6124,7,Y,No,19,3,2,80,2,34,5,1,34,20,2,19
1385,34.0,No,Travel_Rarely,719,Research & Development,23,5,Medical,1,2,Male,66,4,5,Research Scientist,4,Divorced,18097.0,14117,9,Y,Yes,14,3,3,80,0,35,2,3,35,35,3,20
1386,46.0,Yes,Travel_Rarely,359,Research & Development,27,5,Technical Degree,1,4,Male,57,4,3,Research Scientist,1,Married,17073.0,7602,8,Y,No,21,3,3,80,2,35,1,4,35,21,13,21
1387,31.0,No,Travel_Rarely,930,Research & Development,3,1,Marketing,1,3,Male,97,3,5,Manager,4,Married,10091.0,17421,0,Y,No,22,3,3,80,3,8,6,3,8,6,15,5
1388,37.0,Yes,Travel_Rarely,649,Sales,13,1,Human Resources,1,3,Male,67,1,2,Manager,1,Married,9040.0,7167,4,Y,No,17,3,1,80,3,21,5,1,21,6,0,4
1389,50.0,Yes,Travel_Rarely,799,Human Resources,27,3,Life Sciences,1,4,Male,75,2,2,Human Resources,1,Married,3781.0,7486,3,Y,No,19,3,1,80,0,0,4,4,0,0,13,0
1390,60.0,Yes,Non-Travel,808,Research & Development,22,5,Human Resources,1,1,Male,55,3,1,Research Scientist,3,Single,13299.0,22433,8,Y,Yes,11,3,4,80,0,4,2,2,4,1,10,1
1391,32.0,No,Travel_Frequently,1131,Sales,8,4,Technical Degree,1,4,Male,82,3,1,Manager,1,Married,13611.0,18930,2,Y,No,22,3,2,80,3,8,5,1,8,7,13,2
1392,29.0,Yes,Travel_Rarely,662,Sales,21,2,Life Sciences,1,3,Male,92,2,5,Sales Executive,1,Married,2375.0,22806,4,Y,No,20,3,3,80,0,36,3,1,36,23,4,11
1393,57.0,No,Travel_Frequently,472,Sales,11,3,Human Resources,1,3,Male,92,1,5,Manager,4,Divorced,14838.0,11943,7,Y,Yes,19,3,1,80,3,37,6,2,37,11,12,5
1394,37.0,Yes,Travel_Rarely,321,Research & Development,11,5,Life Sciences,1,4,Female,67,2,3,Laboratory Technician,4,Married,11967.0,6824,9,Y,No,14,3,3,80,3,18,4,4,18,14,14,8
1395,47.0,Yes,Travel_Frequently,630,Research & Development,13,1,Technical Degree,1,4,Male,44,4,5,Research Director,1,Divorced,11985.0,5115,4,Y,No,22,3,4,80,3,7,4,2,7,7,11,4
1396,55.0,No,Travel_Rarely,449,Research & Development,3,5,Marketing,1,4,Male,38,3,5,Research Director,2,Married,16660.0,2218,8,Y,No,18,4,4,80,2,31,2,1,31,21,9,12
1397,20.0,No,Non-Travel,130,Research & Development,6,4,Marketing,1,3,Female,51,4,5,Manager,1,Married,12372.0,2125,1,Y,No,13,3,2,80,0,12,2,4,12,8,15,5
1398,45.0,No,Travel_Rarely,1481,Sales,24,3,Human Resources,1,1,Male,99,3,4,Sales Executive,1,Divorced,11515.0,15169,5,Y,Yes,12,3,4,80,2,19,0,3,19,2,7,0
1399,43.0,No,Travel_Rarely,121,Research & Development,10,1,Medical,1,4,Female,85,2,4,Research Scientist,3,Married,2619.0,18325,4,Y,No,23,4,3,80,0,35,0,1,35,20,2,2
1400,47.0,Yes,Travel_Rarely,1412,Research & Development,19,4,Technical Degree,1,3,Female,66,1,3,Research Scientist,1,Divorced,13013.0,15690,8,Y,Yes,22,4,2,80,1,36,4,3,36,30,9,12
1401,30.0,No,Travel_Rarely,853,Sales,12,2,Human Resources,1,4,Male,86,2,3,Sales Representative,1,Married,3131.0,14606,6,Y,Yes,18,3,2,80,2,29,1,2,29,15,12,11
1402,30.0,No,Non-Travel,313,Sales,29,3,Human Resources,1,3,Female,89,4,2,Sales Executive,4,Married,7799.0,11415,7,Y,No,18,3,1,80,2,9,3,4,9,7,14,5
1403,19.0,No,Travel_Rarely,811,Sales,14,4,Marketing,1,4,Male,41,1,3,Sales Representative,4,Single,10501.0,6180,6,Y,No,13,3,3,80,2,30,2,2,30,3,3,2
1404,54.0,No,Travel_Rarely,1288,Research & Development,11,4,Life Sciences,1,3,Male,36,1,2,Manufacturing Director,4,Married,16860.0,7160,9,Y,No,23,3,4,80,1,24,0,3,24,19,12,10
